url;gorod1;gorod2;distance;price;freq;segment;source
https://city2city.ru/moskva-livny.html;Москва;Ливны;450;13500;12;DIRECT_TEST;old
https://city2city.ru/ufa-tolyatti.html;Уфа;Тольятти;500;15000;12;DIRECT_TEST;old
https://city2city.ru/smolensk-tver.html;Смоленск;Тверь;410;12500;12;DIRECT_TEST;old
https://city2city.ru/voronezh-oryol.html;Воронеж;Орёл;340;10200;12;DIRECT_TEST;old
https://city2city.ru/stavropol-rostov-na-donu.html;Ставрополь;Ростов-на-Дону;340;10200;12;DIRECT_TEST;old
https://city2city.ru/svo-taxi-kursk-krasnodar.html;Курск;Краснодар;1060;32000;12;DIRECT_TEST;old
https://city2city.ru/rostov-stavropol.html;Ростов-на-Дону;Ставрополь;340;10200;12;DIRECT_TEST;old
https://city2city.ru/ryazan-perm.html;Рязань;Пермь;1375;41000;12;DIRECT_TEST;old
https://city2city.ru/voronezh-bryansk.html;Воронеж;Брянск;445;13400;12;DIRECT_TEST;old
https://city2city.ru/moskva-melenki.html;Москва;Меленки;340;10500;12;NEW_P1;new
https://city2city.ru/petrozavodsk-kem.html;Петрозаводск;Кемь;410;12300;11;DIRECT_TEST;old
https://city2city.ru/tver-yaroslavl.html;Тверь;Ярославль;335;10000;11;DIRECT_TEST;old
https://city2city.ru/tyumen-perm.html;Тюмень;Пермь;690;20500;11;DIRECT_TEST;old
https://city2city.ru/voronezh-saratov.html;Воронеж;Саратов;515;15400;11;DIRECT_TEST;old
https://city2city.ru/voronezh-ekaterinburg.html;Воронеж;Екатеринбург;1790;53700;11;DIRECT_TEST;old
https://city2city.ru/penza-tolyatti.html;Пенза;Тольятти;350;10500;11;DIRECT_TEST;old
https://city2city.ru/penza-kazan.html;Пенза;Казань;530;15900;11;DIRECT_TEST;old
https://city2city.ru/kursk-oktyabrskij-respublika-bashkortostan.html;Курск;Октябрьский;1383;41500;11;DIRECT_TEST;old
https://city2city.ru/saratov-voronezh.html;Саратов;Воронеж;515;15400;11;DIRECT_TEST;old
https://city2city.ru/yaroslavl-sankt-peterburg.html;Ярославль;Санкт-Петербург;780;23500;11;DIRECT_TEST;old
https://city2city.ru/xanty-mansijsk-sovetskij.html;Ханты-Мансийск;Советский;370;11100;11;DIRECT_TEST;old
https://city2city.ru/rostov-tula.html;Ростов-на-Дону;Тула;920;27600;11;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-surgut.html;Екатеринбург;Сургут;1125;33800;11;DIRECT_TEST;old
https://city2city.ru/yaroslavl-kirov.html;Ярославль;Киров;700;21000;11;DIRECT_TEST;old
https://city2city.ru/belgorod-ryazan.html;Белгород;Рязань;640;19000;11;DIRECT_TEST;old
https://city2city.ru/vladimir-kazan.html;Владимир;Казань;620;18600;11;DIRECT_TEST;old
https://city2city.ru/irkutsk-tajshet.html;Иркутск;Тайшет;670;20000;11;DIRECT_TEST;old
https://city2city.ru/murmansk-sankt-peterburg.html;Мурманск;Санкт-Петербург;1340;40200;11;DIRECT_TEST;old
https://city2city.ru/volgograd-sevastopol.html;Волгоград;Севастополь;1170;35100;11;DIRECT_TEST;old
https://city2city.ru/yaroslavl-tver.html;Ярославль;Тверь;335;10000;11;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-murmansk.html;Санкт-Петербург;Мурманск;1345;40500;11;DIRECT_TEST;old
https://city2city.ru/volgograd-krasnoslobodsk.html;Волгоград;Краснослободск;790;23500;11;DIRECT_TEST;old
https://city2city.ru/belgorod-anapa.html;Белгород;Анапа;1150;34500;11;NEW_P1;new
https://city2city.ru/donetsk-tver.html;Донецк;Тверь;1450;43500;11;NEW_P1;new
https://city2city.ru/donetsk-voronezh.html;Донецк;Воронеж;740;22500;11;NEW_P1;new
https://city2city.ru/kazan-ivanovo.html;Казань;Иваново;770;23500;11;NEW_P1;new
https://city2city.ru/krasnodar-essentuki.html;Краснодар;Ессентуки;440;13500;11;NEW_P1;new
https://city2city.ru/yaroslavl-izhevsk.html;Ярославль;Ижевск;1150;34500;11;NEW_P1;new
https://city2city.ru/samara-sibaj.html;Самара;Сибай;740;22200;10;DIRECT_TEST;old
https://city2city.ru/samara-adler.html;Самара;Адлер;1830;55000;10;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-samara.html;Санкт-Петербург;Самара;1790;53700;10;DIRECT_TEST;old
https://city2city.ru/ivanovo-sochi.html;Иваново;Сочи;1905;57000;10;DIRECT_TEST;old
https://city2city.ru/ivanovo-kursk.html;Иваново;Курск;825;25000;10;DIRECT_TEST;old
https://city2city.ru/kazan-kostroma.html;Казань;Кострома;715;21500;10;DIRECT_TEST;old
https://city2city.ru/kursk-rostov-na-donu.html;Курск;Ростов-на-Дону;800;24000;10;DIRECT_TEST;old
https://city2city.ru/chelyabinsk-nizhnevartovsk.html;Челябинск;Нижневартовск;1420;42500;10;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-ufa.html;Санкт-Петербург;Уфа;2025;60800;10;DIRECT_TEST;old
https://city2city.ru/svo-taxi-rossosh-starobelsk.html;Россошь;Старобельск;490;14500;10;DIRECT_TEST;old
https://city2city.ru/orenburg-ulyanovsk.html;Оренбург;Ульяновск;650;19500;10;DIRECT_TEST;old
https://city2city.ru/bryansk-belgorod.html;Брянск;Белгород;420;12500;10;DIRECT_TEST;old
https://city2city.ru/kirov-naberezhnye-chelny.html;Киров;Набережные Челны;500;15000;10;DIRECT_TEST;old
https://city2city.ru/samara-naberezhnye-chelny.html;Самара;Набережные Челны;390;11700;10;DIRECT_TEST;old
https://city2city.ru/volgograd-belgorod.html;Волгоград;Белгород;815;24400;10;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-orenburg.html;Ульяновск;Оренбург;655;19600;10;DIRECT_TEST;old
https://city2city.ru/irkutsk-kemerovo.html;Иркутск;Кемерово;1580;47400;10;DIRECT_TEST;old
https://city2city.ru/samara-sankt-peterburg.html;Самара;Санкт-Петербург;1790;53700;10;DIRECT_TEST;old
https://city2city.ru/vladivostok-blagoveshhensk.html;Владивосток;Благовещенск;1455;43600;10;DIRECT_TEST;old
https://city2city.ru/novosibirsk-yarovoe.html;Новосибирск;Яровое;410;12500;10;DIRECT_TEST;old
https://city2city.ru/blagoveshhensk-vladivostok.html;Благовещенск;Владивосток;1415;42400;10;DIRECT_TEST;old
https://city2city.ru/tomsk-abakan.html;Томск;Абакан;790;23700;10;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-naberezhnye-chelny.html;Екатеринбург;Набережные Челны;625;19000;10;DIRECT_TEST;old
https://city2city.ru/orenburg-sankt-peterburg.html;Оренбург;Санкт-Петербург;2200;66000;10;DIRECT_TEST;old
https://city2city.ru/kazan-rostov-na-donu.html;Казань;Ростов-на-Дону;1530;45900;10;DIRECT_TEST;old
https://city2city.ru/vladivostok-dalnegorsk.html;Владивосток;Дальнегорск;490;14700;10;DIRECT_TEST;old
https://city2city.ru/ufa-sankt-peterburg.html;Уфа;Санкт-Петербург;2040;61200;10;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-saratov.html;Екатеринбург;Саратов;1315;39500;10;DIRECT_TEST;old
https://city2city.ru/elista-gorod-lagan.html;Элиста;Лагань;1280;38500;10;DIRECT_TEST;old
https://city2city.ru/penza-chelyabinsk.html;Пенза;Челябинск;1230;36900;10;DIRECT_TEST;old
https://city2city.ru/kemerovo-irkutsk.html;Кемерово;Иркутск;1585;47600;10;DIRECT_TEST;old
https://city2city.ru/lugansk-ufa.html;Луганск;Уфа;1700;51000;10;DIRECT_TEST;old
https://city2city.ru/blagoveshhensk-ussurijsk.html;Благовещенск;Уссурийск;1390;41500;10;DIRECT_TEST;old
https://city2city.ru/svo-taxi-ufa-lugansk.html;Уфа;Луганск;1710;51500;10;DIRECT_TEST;old
https://city2city.ru/samara-orsk.html;Самара;Орск;700;21000;10;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-chusovoj.html;Екатеринбург;Чусовой;350;10500;10;DIRECT_TEST;old
https://city2city.ru/kazan-xolm.html;Казань;деревня Холм;980;29500;10;NEW_P1;new
https://city2city.ru/moskva-gryazi.html;Москва;Грязи;520;16000;10;NEW_P1;new
https://city2city.ru/moskva-vyksa.html;Москва;Выкса;390;12000;10;NEW_P1;new
https://city2city.ru/perm-gagarin.html;Пермь;Гагарин;1303;39500;10;NEW_P1;new
https://city2city.ru/ufa-vidnoe.html;Уфа;садовое товарищество Видное;1350;40500;10;NEW_P1;new
https://city2city.ru/nizhnij-novgorod-orenburg.html;Нижний Новгород;Оренбург;1100;33000;9;DIRECT_TEST;old
https://city2city.ru/tambov-tula.html;Тамбов;Тула;370;11000;9;DIRECT_TEST;old
https://city2city.ru/blagoveshhensk-birobidzhan.html;Благовещенск;Биробиджан;520;15600;9;DIRECT_TEST;old
https://city2city.ru/perm-ulyanovsk.html;Пермь;Ульяновск;855;25600;9;DIRECT_TEST;old
https://city2city.ru/perm-chebarkul.html;Пермь;Чебаркуль;550;16500;9;DIRECT_TEST;old
https://city2city.ru/voronezh-sochi.html;Воронеж;Сочи;1115;33400;9;DIRECT_TEST;old
https://city2city.ru/kazan-tambov.html;Казань;Тамбов;810;24300;9;DIRECT_TEST;old
https://city2city.ru/orenburg-nizhnij-novgorod.html;Оренбург;Нижний Новгород;1100;33000;9;DIRECT_TEST;old
https://city2city.ru/xanty-mansijsk-tyumen.html;Ханты-Мансийск;Тюмень;680;20500;9;DIRECT_TEST;old
https://city2city.ru/saransk-berezniki.html;Саранск;Березники;1290;38500;9;DIRECT_TEST;old
https://city2city.ru/krasnodar-orenburg.html;Краснодар;Оренбург;1890;56700;9;DIRECT_TEST;old
https://city2city.ru/barnaul-slavgorod.html;Барнаул;Славгород;440;13000;9;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-vologda.html;Санкт-Петербург;Вологда;660;20000;9;DIRECT_TEST;old
https://city2city.ru/smolensk-sankt-peterburg.html;Смоленск;Санкт-Петербург;780;23400;9;DIRECT_TEST;old
https://city2city.ru/belgorod-yaroslavl.html;Белгород;Ярославль;935;28000;9;DIRECT_TEST;old
https://city2city.ru/vologda-sankt-peterburg.html;Вологда;Санкт-Петербург;655;19600;9;DIRECT_TEST;old
https://city2city.ru/novosibirsk-alyaysk.html;Новосибирск;Алейск;360;10800;9;DIRECT_TEST;old
https://city2city.ru/rostov-kazan.html;Ростов-на-Дону;Казань;1500;45000;9;DIRECT_TEST;old
https://city2city.ru/kazan-syktyvkar.html;Казань;Сыктывкар;840;25200;9;DIRECT_TEST;old
https://city2city.ru/tumen-hanty-mansiysk.html;аэропорт Тюмень (Рощино);Ханты-Мансийск;670;20000;9;DIRECT_TEST;old
https://city2city.ru/xabarovsk-sovetskaya-gavan.html;Хабаровск;Советская Гавань;570;17100;9;DIRECT_TEST;old
https://city2city.ru/svo-taxi-orenburg-donetsk.html;Оренбург;Донецк;1810;54500;9;DIRECT_TEST;old
https://city2city.ru/rostov-groznyj.html;Ростов-на-Дону;Грозный;780;23400;9;DIRECT_TEST;old
https://city2city.ru/moskva-magnitogorsk.html;Москва;Магнитогорск;1665;50000;9;DIRECT_TEST;old
https://city2city.ru/belgorod-vladimir.html;Белгород;Владимир;840;25200;9;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-perm.html;Ульяновск;Пермь;855;25600;9;DIRECT_TEST;old
https://city2city.ru/bryansk-kirov-kaluzhskaya-oblast.html;Брянск;Киров;1370;41000;9;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-smolensk.html;Санкт-Петербург;Смоленск;785;23600;9;DIRECT_TEST;old
https://city2city.ru/volgograd-sankt-peterburg.html;Волгоград;Санкт-Петербург;1680;50400;9;DIRECT_TEST;old
https://city2city.ru/rostov-elista.html;Ростов-на-Дону;Элиста;450;13500;9;DIRECT_TEST;old
https://city2city.ru/krasnodar-kislovodsk.html;Краснодар;Кисловодск;450;13500;9;DIRECT_TEST;old
https://city2city.ru/smolensk-voronezh.html;Смоленск;Воронеж;685;20600;9;DIRECT_TEST;old
https://city2city.ru/ufa-buzuluk.html;Уфа;Бузулук;470;14100;9;DIRECT_TEST;old
https://city2city.ru/kazan-meleuz.html;Казань;Мелеуз;680;20500;9;DIRECT_TEST;old
https://city2city.ru/belgorod-smolensk.html;Белгород;Смоленск;670;20100;9;DIRECT_TEST;old
https://city2city.ru/astraxan-kislovodsk.html;Астрахань;Кисловодск;675;20200;9;DIRECT_TEST;old
https://city2city.ru/voronezh-smolensk.html;Воронеж;Смоленск;695;20800;9;DIRECT_TEST;old
https://city2city.ru/samara-joshkar-ola.html;Самара;Йошкар-Ола;525;16000;9;DIRECT_TEST;old
https://city2city.ru/irkutsk-nizhneudinsk.html;Иркутск;Нижнеудинск;520;15600;9;DIRECT_TEST;old
https://city2city.ru/bryansk-otradnyj.html;Брянск;Отрадный;1550;46500;9;NEW_P1;new
https://city2city.ru/donetsk-astrahan.html;Донецк;Астрахань;1000;30000;9;NEW_P1;new
https://city2city.ru/donetsk-nizhniy-novgorod.html;Донецк;Нижний Новгород;1450;43500;9;NEW_P1;new
https://city2city.ru/krasnodar-neya.html;Краснодар;Нея;1930;58000;9;NEW_P1;new
https://city2city.ru/mariupol-simferopol.html;Мариуполь;Симферополь;450;13500;9;NEW_P1;new
https://city2city.ru/melitopol-tula.html;Мелитополь;Тула;1300;39000;9;NEW_P1;new
https://city2city.ru/moskva-rodniki.html;Москва;Родники;370;11500;9;NEW_P1;new
https://city2city.ru/oryol-kirov.html;Орёл;Киров;1350;40500;9;NEW_P1;new
https://city2city.ru/voronezh-vladimir.html;Воронеж;Владимир;625;18800;8;DIRECT_TEST;old
https://city2city.ru/saratov-ryazan.html;Саратов;Рязань;660;20000;8;DIRECT_TEST;old
https://city2city.ru/lipeczk-penza.html;Липецк;Пенза;420;12500;8;DIRECT_TEST;old
https://city2city.ru/moskva-lebedyan.html;Москва;Лебедянь;375;11200;8;DIRECT_TEST;old
https://city2city.ru/murmansk-arhangelsk.html;Мурманск;Архангельск;1600;48000;8;DIRECT_TEST;old
https://city2city.ru/samara-ryazan.html;Самара;Рязань;865;26000;8;DIRECT_TEST;old
https://city2city.ru/vladimir-voronezh.html;Владимир;Воронеж;625;18800;8;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-tolyatti.html;Нижний Новгород;Тольятти;660;20000;8;DIRECT_TEST;old
https://city2city.ru/vladimir-belgorod.html;Владимир;Белгород;845;25400;8;DIRECT_TEST;old
https://city2city.ru/astraxan-sankt-peterburg.html;Астрахань;Санкт-Петербург;2105;63200;8;DIRECT_TEST;old
https://city2city.ru/kazan-surgut.html;Казань;Сургут;1995;59800;8;DIRECT_TEST;old
https://city2city.ru/chelyabinsk-ulyanovsk.html;Челябинск;Ульяновск;995;29800;8;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-kostroma.html;Санкт-Петербург;Кострома;865;26000;8;DIRECT_TEST;old
https://city2city.ru/ufa-sorochinsk.html;Уфа;Сорочинск;520;15600;8;DIRECT_TEST;old
https://city2city.ru/rostov-anapa.html;Ростов-на-Дону;Анапа;430;13000;8;DIRECT_TEST;old
https://city2city.ru/astraxan-kerch.html;Астрахань;Керчь;1070;32000;8;DIRECT_TEST;old
https://city2city.ru/tyumen-noyabrsk.html;Тюмень;Ноябрьск;1095;32800;8;DIRECT_TEST;old
https://city2city.ru/kostroma-sankt-peterburg.html;Кострома;Санкт-Петербург;870;26100;8;DIRECT_TEST;old
https://city2city.ru/kazan-sarapul.html;Казань;Сарапул;390;11500;8;DIRECT_TEST;old
https://city2city.ru/kirov-lyudinovo.html;Киров;Людиново;1340;40000;8;DIRECT_TEST;old
https://city2city.ru/tambov-pervomajsk.html;Тамбов;Первомайск;430;13000;8;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-saratov.html;Санкт-Петербург;Саратов;1565;47000;8;DIRECT_TEST;old
https://city2city.ru/rostov-dzhankoj.html;Ростов-на-Дону;Джанкой;530;16000;8;DIRECT_TEST;old
https://city2city.ru/rostov-pyatigorsk.html;Ростов-на-Дону;Пятигорск;500;15000;8;DIRECT_TEST;old
https://city2city.ru/krasnodar-elista.html;Краснодар;Элиста;510;15300;8;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-chelyabinsk.html;Ульяновск;Челябинск;995;29800;8;DIRECT_TEST;old
https://city2city.ru/ivanovo-penza.html;Иваново;Пенза;561;16800;8;DIRECT_TEST;old
https://city2city.ru/yakutsk-tommot.html;Якутск;Томмот;450;13500;8;DIRECT_TEST;old
https://city2city.ru/bryansk-pskov.html;Брянск;Псков;705;21000;8;DIRECT_TEST;old
https://city2city.ru/astraxan-kazan.html;Астрахань;Казань;1460;43800;8;DIRECT_TEST;old
https://city2city.ru/ufa-sol-ileczk.html;Уфа;Соль-Илецк;450;13500;8;DIRECT_TEST;old
https://city2city.ru/kazan-sankt-peterburg.html;Казань;Санкт-Петербург;1510;45300;8;DIRECT_TEST;old
https://city2city.ru/penza-lipeczk.html;Пенза;Липецк;420;12500;8;DIRECT_TEST;old
https://city2city.ru/ryazan-sankt-peterburg.html;Рязань;Санкт-Петербург;905;27200;8;DIRECT_TEST;old
https://city2city.ru/saratov-sankt-peterburg.html;Саратов;Санкт-Петербург;1560;47000;8;DIRECT_TEST;old
https://city2city.ru/smolensk-belgorod.html;Смоленск;Белгород;660;19800;8;DIRECT_TEST;old
https://city2city.ru/blagoveshhensk-tynda.html;Благовещенск;Тында;775;23200;8;DIRECT_TEST;old
https://city2city.ru/kazan-sim.html;Казань;Сим;680;20400;8;DIRECT_TEST;old
https://city2city.ru/izhevsk-ulyanovsk.html;Ижевск;Ульяновск;570;17000;8;DIRECT_TEST;old
https://city2city.ru/elista-kislovodsk.html;Элиста;Кисловодск;365;11000;8;DIRECT_TEST;old
https://city2city.ru/kazan-dzerzhinsk.html;Казань;Дзержинск;490;14500;8;DIRECT_TEST;old
https://city2city.ru/tambov-sosnovka.html;Тамбов;Сосновка;410;12500;8;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-tavda.html;Екатеринбург;Тавда;360;11000;8;DIRECT_TEST;old
https://city2city.ru/saratov-ekaterinburg.html;Саратов;Екатеринбург;1315;39500;8;DIRECT_TEST;old
https://city2city.ru/saratov-staryj-oskol.html;Саратов;Старый Оскол;650;19500;8;DIRECT_TEST;old
https://city2city.ru/kaluga-sankt-peterburg.html;Калуга;Санкт-Петербург;880;26400;8;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-ryazan.html;Санкт-Петербург;Рязань;910;27500;8;DIRECT_TEST;old
https://city2city.ru/tver-voronezh.html;Тверь;Воронеж;695;21000;8;DIRECT_TEST;old
https://city2city.ru/krasnodar-volgodonsk.html;Краснодар;Волгодонск;490;15000;8;NEW_P1;new
https://city2city.ru/svo-taxi-millerovo-donetsk.html;Миллерово;Донецк;340;10000;7;DIRECT_LOW;old
https://city2city.ru/astraxan-novorossijsk.html;Астрахань;Новороссийск;970;29000;7;DIRECT_LOW;old
https://city2city.ru/chelyabinsk-sosnovka.html;Челябинск;Сосновка;890;26500;7;DIRECT_LOW;old
https://city2city.ru/astraxan-sochi.html;Астрахань;Сочи;1085;32600;7;DIRECT_LOW;old
https://city2city.ru/ufa-chebarkul.html;Уфа;Чебаркуль;350;10500;7;DIRECT_LOW;old
https://city2city.ru/novosibirsk-minusinsk.html;Новосибирск;Минусинск;1010;30500;7;DIRECT_LOW;old
https://city2city.ru/melitopol-ryazan.html;Мелитополь;Рязань;1340;40000;7;DIRECT_LOW;old
https://city2city.ru/svo-taxi-rossosh-smolensk.html;Россошь;Смоленск;880;26500;7;DIRECT_LOW;old
https://city2city.ru/kostroma-kirov.html;Кострома;Киров;615;18500;7;DIRECT_LOW;old
https://city2city.ru/ekaterinburg-troiczk.html;Екатеринбург;Троицк;1700;51000;7;DIRECT_LOW;old
https://city2city.ru/kirov-sankt-peterburg.html;Киров;Санкт-Петербург;1545;46500;7;DIRECT_LOW;old
https://city2city.ru/moskva-velsk.html;Москва;Вельск;730;22000;7;DIRECT_LOW;old
https://city2city.ru/vladimir-rostov-velikij.html;Владимир;Ростов;1240;37000;7;DIRECT_LOW;old
https://city2city.ru/ufa-ryazan.html;Уфа;Рязань;1280;38500;7;DIRECT_LOW;old
https://city2city.ru/samara-magnitogorsk.html;Самара;Магнитогорск;780;23500;7;DIRECT_LOW;old
https://city2city.ru/ufa-buguruslan.html;Уфа;Бугуруслан;360;10800;7;DIRECT_LOW;old
https://city2city.ru/ekaterinburg-app-bugristoe.html;Екатеринбург;Троицк;350;10500;7;DIRECT_LOW;old
https://city2city.ru/astraxan-znamensk.html;Астрахань;Знаменск;360;11000;7;DIRECT_LOW;old
https://city2city.ru/tver-vologda.html;Тверь;Вологда;525;16000;7;DIRECT_LOW;old
https://city2city.ru/tambov-sochi.html;Тамбов;Сочи;1290;38500;7;DIRECT_LOW;old
https://city2city.ru/kazan-syzran.html;Казань;Сызрань;340;10200;7;DIRECT_LOW;old
https://city2city.ru/samara-chebarkul.html;Самара;Чебаркуль;800;24000;7;DIRECT_LOW;old
https://city2city.ru/yaroslavl-samara.html;Ярославль;Самара;1030;31000;7;DIRECT_LOW;old
https://city2city.ru/orenburg-beloreczk.html;Оренбург;Белорецк;1940;58200;7;DIRECT_LOW;old
https://city2city.ru/petrozavodsk-kostomuksha.html;Петрозаводск;Костомукша;490;14700;7;DIRECT_LOW;old
https://city2city.ru/ufa-cheboksary.html;Уфа;Чебоксары;700;21000;7;DIRECT_LOW;old
https://city2city.ru/nizhnij-novgorod-sochi.html;Нижний Новгород;Сочи;1820;54500;7;DIRECT_LOW;old
https://city2city.ru/ekaterinburg-app-doneczk.html;Екатеринбург;Донецк;2090;62500;7;DIRECT_LOW;old
https://city2city.ru/petrozavodsk-app-lyuttya.html;Петрозаводск;Костомукша;550;16500;7;DIRECT_LOW;old
https://city2city.ru/yaroslavl-belgorod.html;Ярославль;Белгород;940;28200;7;DIRECT_LOW;old
https://city2city.ru/izhevsk-kirov.html;Ижевск;Киров;425;12800;7;DIRECT_LOW;old
https://city2city.ru/kirov-lesnoj.html;Киров;Лесной;810;24500;7;DIRECT_LOW;old
https://city2city.ru/tula-volgograd.html;Тула;Волгоград;880;26500;7;DIRECT_LOW;old
https://city2city.ru/svo-taxi-samara-rubezhnoe.html;Самара;Рубежное;1360;41000;7;DIRECT_LOW;old
https://city2city.ru/krasnoyarsk-yurga.html;Красноярск;Юрга;610;18500;7;DIRECT_LOW;old
https://city2city.ru/astraxan-mineralnye-vody.html;Астрахань;Минеральные Воды;620;18600;7;DIRECT_LOW;old
https://city2city.ru/xabarovsk-dalnegorsk.html;Хабаровск;Дальнегорск;795;23800;7;DIRECT_LOW;old
https://city2city.ru/krasnoyarsk-ulan-ude.html;Красноярск;Улан-Удэ;1490;44700;7;DIRECT_LOW;old
https://city2city.ru/tyumen-magnitogorsk.html;Тюмень;Магнитогорск;720;21600;7;DIRECT_LOW;old
https://city2city.ru/yaroslavl-kazan.html;Ярославль;Казань;750;22500;7;DIRECT_LOW;old
https://city2city.ru/cheboksary-kirov.html;Чебоксары;Киров;395;12000;7;DIRECT_LOW;old
https://city2city.ru/chelyabinsk-surgut.html;Челябинск;Сургут;1195;36000;7;DIRECT_LOW;old
https://city2city.ru/ryazan-nizhnij-novgorod.html;Рязань;Нижний Новгород;420;12500;7;DIRECT_LOW;old
https://city2city.ru/smolensk-rossosh.html;Смоленск;Россошь;900;27000;7;DIRECT_LOW;old
https://city2city.ru/kemerovo-belokuriha.html;Кемерово;Белокуриха;540;16000;7;DIRECT_LOW;old
https://city2city.ru/ivanovo-rostov-na-donu.html;Иваново;Ростов-на-Дону;1360;41000;7;DIRECT_LOW;old
https://city2city.ru/krasnoyarsk-nizhneudinsk.html;Красноярск;Нижнеудинск;550;16500;7;DIRECT_LOW;old
https://city2city.ru/chelyabinsk-krasnogorsk.html;Челябинск;Красногорск;1770;53000;7;DIRECT_LOW;old
https://city2city.ru/astraxan-ufa.html;Астрахань;Уфа;1680;50500;7;DIRECT_LOW;old
https://city2city.ru/ryazan-ufa.html;Рязань;Уфа;1270;38000;7;DIRECT_LOW;old
https://city2city.ru/nizhnij-novgorod-ryazan.html;Нижний Новгород;Рязань;430;13000;7;DIRECT_LOW;old
https://city2city.ru/volgograd-anapa.html;Волгоград;Анапа;880;26400;6;DIRECT_LOW;old
https://city2city.ru/samara-kamyshin.html;Самара;Камышин;620;18500;6;DIRECT_LOW;old
https://city2city.ru/kazan-chajkovskij.html;Казань;Чайковский;460;13800;6;DIRECT_LOW;old
https://city2city.ru/kazan-saransk.html;Международный аэропорт Казань;Саранск;405;12000;6;DIRECT_LOW;old
https://city2city.ru/krasnoyarsk-sorsk.html;Красноярск;Сорск;460;13800;6;DIRECT_LOW;old
https://city2city.ru/novosibirsk-zmeinogorsk.html;Новосибирск;Змеиногорск;560;17000;6;DIRECT_LOW;old
https://city2city.ru/ufa-vyatskie-polyany.html;Уфа;Вятские Поляны;460;14000;6;DIRECT_LOW;old
https://city2city.ru/penza-belgorod.html;Пенза;Белгород;775;23000;6;DIRECT_LOW;old
https://city2city.ru/vladimir-sankt-peterburg.html;Владимир;Санкт-Петербург;885;26500;6;DIRECT_LOW;old
https://city2city.ru/perm-kurgan.html;Пермь;Курган;730;21900;6;DIRECT_LOW;old
https://city2city.ru/novosibirsk-divnogorsk.html;Новосибирск;Дивногорск;780;23500;6;DIRECT_LOW;old
https://city2city.ru/moskva-buzuluk.html;Москва;Бузулук;1250;37500;6;DIRECT_LOW;old
https://city2city.ru/ekaterinburg-tolyatti.html;Екатеринбург;Тольятти;940;28000;6;DIRECT_LOW;old
https://city2city.ru/lugansk-kursk.html;Луганск;Курск;760;23000;6;DIRECT_LOW;old
https://city2city.ru/ulyanovsk-izhevsk.html;Ульяновск;Ижевск;570;17000;6;DIRECT_LOW;old
https://city2city.ru/krasnoyarsk-chita.html;Красноярск;Чита;2135;64000;6;DIRECT_LOW;old
https://city2city.ru/novosibirsk-mariinsk.html;Новосибирск;Мариинск;430;15000;6;DIRECT_LOW;old
https://city2city.ru/barnaul-yarovoe.html;Барнаул;Яровое;450;13500;6;DIRECT_LOW;old
https://city2city.ru/kazan-voronezh.html;Казань;Воронеж;1035;31000;6;DIRECT_LOW;old
https://city2city.ru/rostov-nizhnekamsk.html;Ростов-на-Дону;Нижнекамск;1610;48500;6;DIRECT_LOW;old
https://city2city.ru/ufa-saransk.html;Уфа;Саранск;835;25000;6;DIRECT_LOW;old
https://city2city.ru/blagoveshhensk-obluche.html;Благовещенск;Облучье;360;11000;6;DIRECT_LOW;old
https://city2city.ru/krasnoyarsk-tulun.html;Красноярск;Тулун;660;20000;6;DIRECT_LOW;old
https://city2city.ru/omsk-barnaul.html;Омск;Барнаул;875;26200;6;DIRECT_LOW;old
https://city2city.ru/kaluga-belgorod.html;Калуга;Белгород;515;15500;6;DIRECT_LOW;old
https://city2city.ru/bryansk-simferopol.html;Брянск;Симферополь;1720;51500;6;DIRECT_LOW;old
https://city2city.ru/volgograd-penza.html;Волгоград;Пенза;585;17500;6;DIRECT_LOW;old
https://city2city.ru/saransk-kazan.html;Саранск;Казань;420;12500;6;DIRECT_LOW;old
https://city2city.ru/astraxan-tambov.html;Астрахань;Тамбов;950;28500;6;DIRECT_LOW;old
https://city2city.ru/rostov-gorod-zernograd.html;Ростов-на-Дону;Зерноград;1290;38500;6;DIRECT_LOW;old
https://city2city.ru/kursk-boguchar.html;Курск;Богучар;460;14000;6;DIRECT_LOW;old
https://city2city.ru/vladimir-oryol.html;Владимир;Орёл;550;16500;6;DIRECT_LOW;old
https://city2city.ru/omsk-kemerovo.html;Омск;Кемерово;900;27000;6;DIRECT_LOW;old
