slug;source;freq;position;channel;priority_group;priority_label;segment_orig;federal_count;regional_count;yandex_count;top10_domains;city_from;city_to;price
ivanovo-krasnyj;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;9;3;city2city.ru|taksisvo.ru|mezhgorod-taksi.ru|deshevotaxi.ru|www.mezhgorod.taxi|catalogtaksi.ru|xn--80adbv1agb.xn--80akxkdedu.xn--p1acf|mejgorodtaxi.ru|rustransfer.org|ivanovo.taximaxim.ru;;;
irkutsk-sovetskij;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;5;3;2gis.ru|yandex.ru|irkutsk.taximaxim.ru|deshevotaxi.ru|zoon.ru|taxi.yandex.ru|irkutsk.taxipoehali.ru|vezet.ru|223-223.ru|m.avito.ru;;;
krasnodar-beryozovo;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;14;13;4;deshevotaxi.ru|mejgorodtaxi.ru|ugtaxi.ru|ugtravel.com|transferug.ru|radartaxi.ru|taxi.yandex.ru|taxigator.ru|catalogtaxi.ru|krasnodar.taximaxim.ru;;;
krasnodar-essentuki;new;11;13;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;10;18;0;taxi-ug.ru|kubtaxi.ru|ug-transfer.online|tratatur.ru|ug.taxi|taxi.transferplustravel.com|www.krd-taxi.ru|willway.ru|www.avito.ru|taxi555.ru;;;
krasnodar-kuchugury;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;6;22;0;kubtaxi.ru|taxi-ug.ru|tratatur.ru|ugtaxi.ru|kiwitaxi.ru|www.avito.ru|transferoff.ru|krasnodar.kerch24.taxi|krasnodar.taxi24h.ru|taxi.transferplustravel.com;;;
krasnodar-leningradskaya;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;10;16;3;kubtaxi.ru|taxi-ug.ru|taxi.transferplustravel.com|perfect-taxi.ru|www.krd-taxi.ru|ugtaxi.ru|tratatur.ru|geltaxi.ru|centertaxi-krd.ru|www.taxisea.ru;;;
krasnodar-nebug;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;8;20;0;kubtaxi.ru|taxi-ug.ru|tratatur.ru|taxi-krasnodar-aeroport.ru|krasnodar.taksi24.taxi|ug.taxi|kiwitaxi.ru|geltaxi.ru|taxiresort.ru|willway.ru;;;
krasnoyarsk-oktyabrskoe;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;5;4;2gis.ru|www.yell.ru|deshevotaxi.ru|vse-taxi.com|yandex.ru|krasnoyarsk.taximaxim.ru|catalogtaksi.ru|zoon.ru|taxi.yandex.ru|krasnoyarsk.spravker.ru;;;
kaluga-serpuxov;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;10;1;kubtaxi.ru|tmkaluga.ru|catalogtaksi.ru|taxi555.ru|tratatur.ru|taksi-gorod.ru|ab-taxi.ru|1taxopark.ru|taxi.drive-luxe.ru|taxi-ug.ru;;;
kemerovo-kedrovyy;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;4;3;www.mezhgorod.taxi|taxi.drive-luxe.ru|1taxopark.ru|obltaxi.ru|taxivezde.ru|catalogtaksi.ru|deshevotaxi.ru|yandex.ru|taxi555.ru|mezhgorod-taksi.ru;;;
kirov-yaroslavl;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;11;0;kirov.taxi24h.ru|taxi533.ru|taksisvo.ru|taksikirov.ru|kirov.taksi24.taxi|taxivezde.ru|www.mezhgorod.taxi|1taxopark.ru|jupiter-tmc.ru|rustransfer.org;;;
kursk-lyubim;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;12;16;1;city2city.ru|taksisvo.ru|zoon.ru|jupiter-tmc.ru|deshevotaxi.ru|taxieconom.ru|mejgorodtaxi.ru|vk.com|mezhgorod-taksi.ru|intaxi.ru;;;
kursk-oktyabrskij;new;11;5;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;21;7;3;taxi533.ru|taksisvo.ru|catalogtaksi.ru|mezhgorod-rf.ru|city2city.ru|deshevotaxi.ru|taxi555.ru|taxi.drive-luxe.ru|1taxopark.ru|vse-taxi.com;;;
kursk-oktyabrskoe;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;22;7;3;city2city.ru|catalogtaksi.ru|taksisvo.ru|taxi533.ru|deshevotaxi.ru|mejgorodtaxi.ru|mezhgorod-rf.ru|1taxopark.ru|taxi-nomer.ru|taxivezde.ru;;;
lipeczk-gagarin;new;11;2;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;18;8;3;deshevotaxi.ru|city2city.ru|catalogtaxi.ru|taksisvo.ru|rustransfer.org|mejgorodtaxi.ru|vse-taxi.com|mezhdugorodnee-taxi24.ru|taksi-services.ru|mobilodeon.ru;;;
lipeczk-orlov;new;11;8;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;15;7;2;vk.com|yandex.ru|www.youtube.com|mejgorodtaxi.ru|rutube.ru|catalogtaksi.ru|deshevotaxi.ru|city2city.ru|taksisvo.ru|xn---48-5cdabomi4fqq7a.xn--p1ai;;;
lipeczk-oryol;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;13;17;0;kubtaxi.ru|lipetsk.taxi24h.ru|taxi-ug.ru|taksi-gorod.ru|www.mezhgorod.taxi|taxi533.ru|lipetsk.taksi24.taxi|tratatur.ru|taxi555.ru|rustransfer.org;;;
nizhnij-novgorod-leninskoe;new;11;2;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;6;4;www.yell.ru|city2city.ru|taxivezde.ru|taxi555.ru|zoon.ru|2gis.ru|yandex.ru|www.avito.ru|nn.taxovichkof.ru|mezhgorod-taksi.ru;;;
nizhnij-novgorod-penza;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;14;15;0;nizhniy-novgorod.taxi24h.ru|taxi555.ru|taxi533.ru|nizhniy-novgorod.taksi24.taxi|taxigorkovskoe.ru|unit-transfer.ru|taksi-gorod.ru|catalogtaksi.ru|taxi-russia.su|taksisvo.ru;;;
nizhnij-novgorod-vysokij;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;12;8;3;catalogtaksi.ru|www.avito.ru|uslugi.yandex.ru|taxi.yandex.ru|nizhni-novgorod1.taximaxim.ru|vip-taksi.com|vip-taxi-nn.ru|nn.taxovichkof.ru|taxinnov.ru|yandex.ru;;;
penza-balashov;new;11;28;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;23;1;2;www.taxi2000.ru|taksisvo.ru|taxi.drive-luxe.ru|taxi555.ru|taxivezde.ru|mezhgorod-rf.ru|1taxopark.ru|rustransfer.org|obltaxi.ru|catalogtaksi.ru;;;
penza-belyj;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;10;7;3;tass.ru|dzen.ru|www.penza.kp.ru|vk.com|quto.ru|nd58.ru|www.penzainform.ru|www.kommersant.ru|www.zspo.ru|ui.pnzreg.ru;;;
penza-nizhnij-novgorod;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;13;0;penza.taksi24.taxi|penza.taxi24h.ru|taksi-gorod.ru|penza.sevastopol24.taxi|taxi555.ru|1taxopark.ru|catalogtaksi.ru|taxi533.ru|jupiter-tmc.ru|mezhgorod-rf.ru;;;
penza-vysokij;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;16;8;3;city2city.ru|www.avito.ru|deshevotaxi.ru|penza.taximaxim.ru|penza.taxovichkof.ru|taxi.yandex.ru|taxitops.ru|yandex.ru|taxigost.com|uslugi.yandex.ru;;;
perm-tyumen;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;18;10;1;catalogtaksi.ru|taksi-gorod.ru|taxi24online.ru|uralavtotaxi.ru|taxi-perm.su|taxi533.ru|www.mezhgorod.taxi|mezhgorod-rf.ru|rustransfer.org|vse-taxi.com;;;
oryol-sochi;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;10;19;1;orel.taxi24h.ru|ugtaxi.ru|ug.taxi|orel.taxi-krim.com|sochi.taxi|orel.taksi24.taxi|orel.yalta-24.taxi|taxi533.ru|catalogtaksi.ru|mejgorod-taxi.ru;;;
rostov-sovetskij;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;4;4;city2city.ru|ugtaxi.ru|catalogtaksi.ru|www.yell.ru|www.avito.ru|taxi.yandex.ru|yandex.ru|taxi-nomer.ru|deshevotaxi.ru|2gis.ru;;;
rostov-sovetskoe;new;11;3;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;18;5;4;catalogtaksi.ru|ugtaxi.ru|city2city.ru|www.yell.ru|alex-transport.ru|rnd.spravker.ru|www.avito.ru|perevozka24.com|rostov-na-donu.kitabi.ru|yandex.ru;;;
samara-novorossijsk;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;9;19;1;www.xn-----7kcbaaphbhdai9a3awnjra5bnrctq.xn--p1ai|samara.sevastopol24.taxi|samara.taxi24h.ru|ug.taxi|dzen.ru|taksisvo.ru|taxi533.ru|unit-transfer.ru|kubtaxi.ru|ugtaxi.ru;;;
samara-vysokij;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;15;6;3;city2city.ru|catalogtaksi.ru|drivee.com|samara.taximaxim.ru|uslugi.yandex.ru|xn----7sbabxukdmwuiegm.xn--p1ai|vezet.ru|www.avito.ru|yandex.ru|taxi.yandex.ru;;;
saratov-magnitnyj;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;14;8;3;yandex.ru|catalogtaksi.ru|vse-taxi.com|deshevotaxi.ru|rubrikator.org|allosaratov.ru|vezet.ru|saratov.taxi-list.ru|taxi.yandex.ru|saratov.taximaxim.ru;;;
saratov-stroitel;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;20;6;3;city2city.ru|taksisvo.ru|rustransfer.org|mejgorodtaxi.ru|jupiter-tmc.ru|deshevotaxi.ru|catalogtaxi.ru|mezhgorod-taksi.ru|taxi.yandex.ru|mb-taxi.ru;;;
smolensk-livny;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;22;6;1;1taxopark.ru|www.taxi2000.ru|obltaxi.ru|taxi555.ru|taxi.drive-luxe.ru|www.mezhgorod.taxi|taxivezde.ru|www.taxi-love.ru|rustransfer.org|takse.ru;;;
smolensk-rudnya;new;11;12;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;20;6;1;deshevotaxi.ru|taxi555.ru|takse.ru|taksi-gorod.ru|catalogtaksi.ru|1taxopark.ru|taxivezde.ru|xn----7sbyhcmnbsdikx.xn--p1ai|turtransfer.ru|yandex.ru;;;
smolensk-stroitel;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;18;11;3;taksisvo.ru|rustransfer.org|deshevotaxi.ru|mejgorodtaxi.ru|transfer67.ru|mezhgorod-taksi.ru|catalogtaxi.ru|taksi-services.ru|taxi-mezhgorod24.ru|taxi.yandex.ru;;;
aeroport-kolczovo-verxnyaya-pyshma;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;4;1;kiwitaxi.ru|willway.ru|taxivezde.ru|transfers.unitaxi.ru|taksi-gorod.ru|www.rome2rio.com|1taxopark.ru|taxi.drive-luxe.ru|rustransfer.org|xn----7sbyhcmnbsdikx.xn--p1ai;;;
ekaterinburg-belyj;new;11;2;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;16;5;4;ugtaxi.ru|city2city.ru|ugtravel.ru|deshevotaxi.ru|catalogtaxi.ru|mejgorodtaxi.ru|taxi.yandex.ru|vezet.ru|mezhgorod-taksi.ru|uslugi.yandex.ru;;;
tambov-rzhaksa;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;22;7;3;kubtaxi.ru|catalogtaksi.ru|taxi555.ru|taxivezde.ru|1taxopark.ru|taxi.drive-luxe.ru|taxi-ug.ru|tratatur.ru|www.taxi2000.ru|taksi-gorod.ru;;;
tver-dmitriev;new;11;2;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;18;9;1;1taxopark.ru|city2city.ru|deshevotaxi.ru|mejgorodtaxi.ru|oblastnoe-taxi.ru|mezhgorod-taksi.ru|taxi533.ru|taxi555.ru|mobilodeon.ru|taksisvo.ru;;;
tver-kuvshinovo;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;7;1;taxi555.ru|1taxopark.ru|taxi-tver.com|taksisvo.ru|catalogtaksi.ru|www.mezhgorod.taxi|xn----7sbyhcmnbsdikx.xn--p1ai|taxi.drive-luxe.ru|takse.ru|yandex.ru;;;
tula-obninsk;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;10;0;1taxopark.ru|xn----7sbbu0aptdhddiv.xn--p1ai|taxi555.ru|www.mezhgorod.taxi|taksi-gorod.ru|taxi533.ru|taxivezde.ru|catalogtaksi.ru|taxi.drive-luxe.ru|taksisvo.ru;;;
tula-rostov-na-donu;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;14;15;0;ugtaxi.ru|ug.taxi|kubtaxi.ru|taksi-gorod.ru|tula.taksi24.taxi|catalogtaxi.ru|tratatur.ru|1taxopark.ru|mejgorod-taxi.ru|msk.taxi;;;
ulyanovsk-saransk;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;10;2;1taxopark.ru|kiwitaxi.ru|www.avito.ru|mejgorod-taxi.ru|taxi555.ru|taxi24online.ru|deshevotaxi.ru|taxi.drive-luxe.ru|taxi-russia.su|taxigorkovskoe.ru;;;
izhevsk-yaroslavl;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;17;8;1;city2city.ru|izhevsk.taxi24h.ru|taxi533.ru|izhevsk.taksi24.taxi|taksisvo.ru|taxi555.ru|catalogtaksi.ru|taxivezde.ru|obltaxi.ru|rustransfer.org;;;
xanty-mansijsk-sovetskoe;new;11;2;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;21;4;2;taxi.drive-luxe.ru|city2city.ru|catalogtaksi.ru|1taxopark.ru|www.taxi2000.ru|yandex.ru|taksi-gorod.ru|xn----7sbyhcmnbsdikx.xn--p1ai|obltaxi.ru|deshevotaxi.ru;;;
cheboksary-vysokij;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;15;11;3;cheboksary.taximaxim.ru|deshevotaxi.ru|yandex.ru|www.avito.ru|visitvolga.ru|taxi.yandex.ru|taxiboss.biz|catalogtaksi.ru|vezet.ru|taxiarkadiya.ru;;;
yaroslavl-aleksandrov;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;21;7;2;catalogtaksi.ru|taxi555.ru|taxivezde.ru|taksisvo.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|1taxopark.ru|www.taxi-love.ru|obltaxi.ru|deshevotaxi.ru;;;
yaroslavl-izhevsk;new;11;4;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;16;11;1;yaroslavl.taxi24h.ru|yaroslavl.sevastopol24.taxi|taxi555.ru|city2city.ru|taxi533.ru|ab-taxi.ru|taksisvo.ru|taxivezde.ru|catalogtaksi.ru|rustransfer.org;;;
yaroslavl-lesnoj;new;11;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;21;5;3;city2city.ru|taxi555.ru|1taxopark.ru|taxi.drive-luxe.ru|obltaxi.ru|mejgorodtaxi.ru|catalogtaksi.ru|yandex.ru|taxi.yandex.ru|catalogtaxi.ru;;;
lugansk-smolensk;new;11;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;13;12;0;lugansk.taxi24h.ru|sky-transfer.ru|lugansk.sevastopol24.taxi|rustransfer.org|ug.taxi|taxi533.ru|den-taxi.ru|taksisvo.ru|jupiter-tmc.ru|lugansk.taxi-krim.com;;;
donetsk-tver;new;11;8;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;10;13;0;donetsk.taxi24h.ru|ug.taxi|den-taxi.ru|unit-transfer.ru|taxi533.ru|donetsk.taksi24.taxi|msk.taxi|city2city.ru|avto-kruiz.com|taksisvo.ru;;;
donetsk-voronezh;new;11;4;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;8;16;0;sky-transfer.ru|sochi.taxi|ug.taxi|city2city.ru|1taxopark.ru|avto-kruiz.com|den-taxi.ru|taxi533.ru|unit-transfer.ru|vezet-go.ru;;;
kazan-ivanovo;new;11;26;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;14;11;0;taksisvo.ru|kazan.taxi24h.ru|kazan.sevastopol24.taxi|kazan.taksi24.taxi|taxi533.ru|ugtaxi.ru|mejgorod-taxi.ru|rustransfer.org|mezhgorod-rf.ru|taxi.drive-luxe.ru;;;
tambov-kirsanov;old;11;6;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;20;0;kubtaxi.ru|taxi555.ru|1taxopark.ru|tratatur.ru|deshevotaxi.ru|city2city.ru|catalogtaksi.ru|taxi.drive-luxe.ru|takse.ru|xn----7sbyhcmnbsdikx.xn--p1ai|taxivezde.ru|www.taxi2000.ru|www.mezhgorod.taxi|taxi-ug.ru|rustransfer.org|taksisvo.ru|www.taxi-love.ru|obltaxi.ru|mobilodeon.ru|mezhgorod-taksi.ru|mejgorodtaxi.ru|ru-travel.org|mb-taxi.ru|kirsanov.taximaxim.ru|xn--80acd2blu.xn--80akxkdedu.xn--p1acf|transfergid.ru|www.avito.ru|order-taxi.ru|perevozka24.com|uslugi.yandex.ru;Тамбов;Кирсанов;4300
aeroport-pulkovo-velikij-novgorod;old;11;5;SEO;E_MONITOR;SEO мониторинг;SEO_MONITOR;2;4;0;www.avito.ru|kiwitaxi.ru|www.taxi2000.ru|www.mezhgorod.taxi|city2city.ru|1taxopark.ru|rustransfer.org|transfers.unitaxi.ru|www.rome2rio.com|mezhgorod-rf.ru;аэропорт Пулково;Великий Новгород;6300
petrozavodsk-kem;old;11;11;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;18;0;catalogtaksi.ru|taksi-gorod.ru|www.rome2rio.com|xn----7sbyhcmnbsdikx.xn--p1ai|taxi555.ru|obltaxi.ru|1taxopark.ru|www.taxi2000.ru|yandex.ru|taxivezde.ru|city2city.ru|taxi.drive-luxe.ru|rustransfer.org|www.taxi-love.ru|takse.ru|jupiter-tmc.ru|deshevotaxi.ru|mejgorodtaxi.ru|vtstaxi.ru|transfergid.ru|vk.com|internet-taksi.ru|taxi-mezhgorod24.ru|xn--80aegbkvxddlre.xn--80akxkdedu.xn--p1acf|taxi-petrozavodsk-republic-of-karelia-ru.taxigator.ru|www.avito.ru|mezhgorod-taksi.ru|cheap-taxi24.ru|xn--24-6kc6aj8ahcgi.xn--p1ai|ticrk.ru;Петрозаводск;Кемь;12300
tver-yaroslavl;old;11;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;2;25;0;kiwitaxi.ru|catalogtaksi.ru|transfers.unitaxi.ru|taxi555.ru|tver.taxi24h.ru|tver.taksi24.taxi|taxi533.ru|taksisvo.ru|ug.taxi|taxi.drive-luxe.ru|jupiter-tmc.ru|rustransfer.org|www.mezhgorod.taxi|mezhgorod-rf.ru|taksi-services.ru|tver.aeroport-simferopol.taxi|taksi-gorod.ru|www.rome2rio.com|taxi-cosmos.ru|tver.simferopol-aeroport.taxi|vse-taxi.com|taxi-russia.ru|www.avito.ru|ubitaxi.ru|deshevotaxi.ru|mejgorodtaxi.ru|transfergid.ru|mezhdugorodnee-taxi24.ru|mezhgorod-taksi.ru|oblastnoe-taxi.ru;Тверь;Ярославль;10000
tyumen-perm;old;11;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;24;0;taxi-russia.su|catalogtaksi.ru|www.taxi2000.ru|taksi-gorod.ru|taxi533.ru|rustransfer.org|taxi-cosmos.ru|taksisvo.ru|taxi555.ru|www.mezhgorod.taxi|obltaxi.ru|mezhgorod-rf.ru|jupiter-tmc.ru|vse-taxi.com|taxivezde.ru|www.taxi-love.ru|mejgorodtaxi.ru|deshevotaxi.ru|www.rome2rio.com|taxi24online.ru|transfergid.ru|uralavtotaxi.ru|vk.com|www.avito.ru|perevozka24.com|taxi-realtransfer-mejgorod.ru|mezhgorod-taksi.ru|taxinomerok.ru|taxi.yandex.ru|uslugi.yandex.ru;Тюмень;Пермь;20500
novosibirsk-kuybyshev;old;11;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;17;0;starcars54.ru|royalcars54.ru|willway.ru|www.mezhgorod.taxi|www.taxi2000.ru|abv-auto.com|taxi.drive-luxe.ru|1taxopark.ru|viptaxinsk.ru|ugtaxi.ru|taxivezde.ru|rustransfer.org|www.taxi-love.ru|deshevotaxi.ru|obltaxi.ru|alfa-taxi154.ru|taksi-gorod.ru|jupiter-tmc.ru|catalogtaksi.ru|vk.com|bizorg.su|mezhgorod-taksi.ru|2gis.ru|taxi-novosibirsk-novosibirsk-oblast-ru.taxigator.ru|www.transfer154.ru|novosibirsk.perivoz.ru|novosibirsk.cataloxy.ru|www.rome2rio.com|taxisiberia.ru|xn--90absbknhbvge.xn--80akxkdedu.xn--p1acf;Новосибирск;Куйбышев;68000
voronezh-saratov;old;11;22;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;24;0;www.avito.ru|voronezh.sky-transfer.ru|kubtaxi.ru|voronezh.taxi24h.ru|taksi-gorod.ru|voronezh.sevastopol24.taxi|tratatur.ru|vse-taxi.com|ab-taxi.ru|voronezh.taksi24.taxi|taxi-ug.ru|rustransfer.org|mejgorod-taxi.ru|cabway.ru|taxi533.ru|catalogtaksi.ru|www.mezhgorod.taxi|unit-transfer.ru|voronezh.yalta-24.taxi|ug.taxi|sochi.taxi|city2city.ru|taksisvo.ru|taxi-svobodnoe.ru|taxi-russia.su|taxivezde.ru|jupiter-tmc.ru|vip-888.ru|taxi-cosmos.ru|www.taxi-love.ru;Воронеж;Саратов;15400
voronezh-ekaterinburg;old;11;7;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;23;0;ugtaxi.ru|kubtaxi.ru|taksi-gorod.ru|voronezh.taxi24h.ru|taxi-ug.ru|tratatur.ru|city2city.ru|voronezh.taxi-krim.com|voronezh.sevastopol24.taxi|mezhgorod-rf.ru|cabway.ru|unit-transfer.ru|ug.taxi|mejgorod-taxi.ru|www.mezhgorod.taxi|taxivezde.ru|taksisvo.ru|voronezh.simferopol-aeroport.taxi|catalogtaksi.ru|www.taxi-love.ru|ru-travel.org|vse-taxi.com|mejgorodtaxi.ru|deshevotaxi.ru|mezhgorod-taksi.ru|transferug.ru|transfer36.ru|mezhdugorodnee-taxi24.ru|www.avito.ru|1tmehgorod.ru;Воронеж;Екатеринбург;53700
penza-tolyatti;old;11;27;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;16;0;penza.taksi24.taxi|taxi533.ru|penza.taxi24h.ru|taksi-gorod.ru|taksisvo.ru|vse-taxi.com|catalogtaksi.ru|rustransfer.org|jupiter-tmc.ru|deshevotaxi.ru|mezhgorod-rf.ru|takse.ru|penza.aeroport-simferopol.taxi|penza.simferopol-aeroport.taxi|penza.taxi-krim.com|www.avito.ru|mejgorodtaxi.ru|mobilodeon.ru|mezhgorod-taksi.ru|penza.taxovichkof.ru|xn----7sbybhiuvgfca2ktb.xn--p1ai|minibus.biletyplus.ru|www.rome2rio.com|perevozka24.com|xn--80aaahzdndlon5ak.xn--p1ai|xn--80ajgxi.xn--80akxkdedu.xn--p1acf|city2city.ru|taxi-penza-penza-oblast-ru.taxigator.ru|2gis.ru|uslugi.yandex.ru;Пенза;Тольятти;10500
penza-kazan;old;11;5;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;24;0;www.avito.ru|taxi533.ru|penza.taxi24h.ru|penza.taksi24.taxi|city2city.ru|ugtaxi.ru|www.taxi2000.ru|taxi-russia.su|taxi555.ru|ug.taxi|transfer-kazan.ru|rustransfer.org|taxivezde.ru|taksisvo.ru|taksi-gorod.ru|mezhgorod-rf.ru|1taxopark.ru|www.mezhgorod.taxi|takse.ru|taxi.drive-luxe.ru|www.taxi-love.ru|penza.taxi-krim.com|jupiter-tmc.ru|penza.simferopol-aeroport.taxi|catalogtaksi.ru|penza.aeroport-simferopol.taxi|transferug.ru|radartaxi.ru|obltaxi.ru|taxi-cosmos.ru;Пенза;Казань;15900
volgograd-kalach-na-donu;old;11;7;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;21;0;kubtaxi.ru|tratatur.ru|taxi-ug.ru|deshevotaxi.ru|catalogtaksi.ru|taxi555.ru|city2city.ru|kiwitaxi.ru|taxi.drive-luxe.ru|taksi-gorod.ru|unit-transfer.ru|taxivezde.ru|taksisvo.ru|obltaxi.ru|www.taxi-rokada.ru|takse.ru|rustransfer.org|mezhgorod-taksi.ru|taxi-cosmos.ru|www.taxi2000.ru|mejgorodtaxi.ru|transfers.unitaxi.ru|ru-travel.org|www.taxi-love.ru|mobilodeon.ru|www.transfer34.ru|www.rome2rio.com|jupiter-tmc.ru|regionaltaxi.ru|xn--80addag2buct.xn--80akxkdedu.xn--p1acf;Волгоград;Калач-на-Дону;4000
kursk-oktyabrskij-respublika-bashkortostan;old;11;3;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;19;0;taxi533.ru|taksisvo.ru|city2city.ru|catalogtaksi.ru|mezhgorod-rf.ru|deshevotaxi.ru|taxi555.ru|taxi.drive-luxe.ru|1taxopark.ru|vse-taxi.com|taxivezde.ru|mejgorodtaxi.ru|taxi-nomer.ru|mezhgorod-taksi.ru|takse.ru|mobilodeon.ru|kursk.taxipoehali.ru|kursk.taximaxim.ru|vezet.ru|taxi.yandex.ru|m.avito.ru|yandex.ru|perevozka24.com|taxieconom.ru|vk.com|uslugi.yandex.ru|kursktaxi.online|vc.ru|taksicentr.ru|vrn-taxi.ru;Курск;Октябрьский;41500
