city_from;city_to;page_url;template;phrase;total_count;top_1_phrase;top_1_count;top_2_phrase;top_2_count;top_3_phrase;top_3_count
Чебоксары;деревня Шумерля;https://city2city.ru/cheboksary-shumerlya;межгород {city_from} {city_to};межгород Чебоксары деревня Шумерля;0;;0;;0;;0
Чебоксары;деревня Шумерля;https://city2city.ru/cheboksary-shumerlya;такси {city_from} {city_to} цена;такси Чебоксары деревня Шумерля цена;0;;0;;0;;0
Чебоксары;Сосновка;https://city2city.ru/cheboksary-sosnovka;такси {city_from} {city_to};такси Чебоксары Сосновка;5;;0;;0;;0
Чебоксары;Сосновка;https://city2city.ru/cheboksary-sosnovka;трансфер {city_from} {city_to};трансфер Чебоксары Сосновка;0;;0;;0;;0
Чебоксары;Сосновка;https://city2city.ru/cheboksary-sosnovka;межгород {city_from} {city_to};межгород Чебоксары Сосновка;0;;0;;0;;0
Чебоксары;Сосновка;https://city2city.ru/cheboksary-sosnovka;такси {city_from} {city_to} цена;такси Чебоксары Сосновка цена;0;;0;;0;;0
Чебоксары;Стерлитамак;https://city2city.ru/cheboksary-sterlitamak;такси {city_from} {city_to};такси Чебоксары Стерлитамак;7;;0;;0;;0
Чебоксары;Стерлитамак;https://city2city.ru/cheboksary-sterlitamak;трансфер {city_from} {city_to};трансфер Чебоксары Стерлитамак;0;;0;;0;;0
Чебоксары;Стерлитамак;https://city2city.ru/cheboksary-sterlitamak;межгород {city_from} {city_to};межгород Чебоксары Стерлитамак;2;;0;;0;;0
Чебоксары;Стерлитамак;https://city2city.ru/cheboksary-sterlitamak;такси {city_from} {city_to} цена;такси Чебоксары Стерлитамак цена;3;;0;;0;;0
Чебоксары;рабочий посёлок Сурское;https://city2city.ru/cheboksary-surskoe;такси {city_from} {city_to};такси Чебоксары рабочий посёлок Сурское;0;;0;;0;;0
Чебоксары;рабочий посёлок Сурское;https://city2city.ru/cheboksary-surskoe;трансфер {city_from} {city_to};трансфер Чебоксары рабочий посёлок Сурское;0;;0;;0;;0
Чебоксары;рабочий посёлок Сурское;https://city2city.ru/cheboksary-surskoe;межгород {city_from} {city_to};межгород Чебоксары рабочий посёлок Сурское;0;;0;;0;;0
Чебоксары;рабочий посёлок Сурское;https://city2city.ru/cheboksary-surskoe;такси {city_from} {city_to} цена;такси Чебоксары рабочий посёлок Сурское цена;0;;0;;0;;0
Чебоксары;Сыктывкар;https://city2city.ru/cheboksary-syktyvkar;такси {city_from} {city_to};такси Чебоксары Сыктывкар;1;;0;;0;;0
Чебоксары;Сыктывкар;https://city2city.ru/cheboksary-syktyvkar;трансфер {city_from} {city_to};трансфер Чебоксары Сыктывкар;0;;0;;0;;0
Чебоксары;Сыктывкар;https://city2city.ru/cheboksary-syktyvkar;межгород {city_from} {city_to};межгород Чебоксары Сыктывкар;0;;0;;0;;0
Чебоксары;Сыктывкар;https://city2city.ru/cheboksary-syktyvkar;такси {city_from} {city_to} цена;такси Чебоксары Сыктывкар цена;0;;0;;0;;0
Чебоксары;Сызрань;https://city2city.ru/cheboksary-syzran;такси {city_from} {city_to};такси Чебоксары Сызрань;2;;0;;0;;0
Чебоксары;Сызрань;https://city2city.ru/cheboksary-syzran;трансфер {city_from} {city_to};трансфер Чебоксары Сызрань;0;;0;;0;;0
Чебоксары;Сызрань;https://city2city.ru/cheboksary-syzran;межгород {city_from} {city_to};межгород Чебоксары Сызрань;0;;0;;0;;0
Чебоксары;Сызрань;https://city2city.ru/cheboksary-syzran;такси {city_from} {city_to} цена;такси Чебоксары Сызрань цена;2;;0;;0;;0
Чебоксары;Ульяновск;https://city2city.ru/cheboksary-ulyanovsk;такси {city_from} {city_to};такси Чебоксары Ульяновск;28;такси чебоксары ульяновск;28;;0;;0
Чебоксары;Ульяновск;https://city2city.ru/cheboksary-ulyanovsk;трансфер {city_from} {city_to};трансфер Чебоксары Ульяновск;6;;0;;0;;0
Чебоксары;Ульяновск;https://city2city.ru/cheboksary-ulyanovsk;межгород {city_from} {city_to};межгород Чебоксары Ульяновск;3;;0;;0;;0
Чебоксары;Ульяновск;https://city2city.ru/cheboksary-ulyanovsk;такси {city_from} {city_to} цена;такси Чебоксары Ульяновск цена;4;;0;;0;;0
Чебоксары;рабочий посёлок Васильсурск;https://city2city.ru/cheboksary-vasilsursk;такси {city_from} {city_to};такси Чебоксары рабочий посёлок Васильсурск;0;;0;;0;;0
Чебоксары;рабочий посёлок Васильсурск;https://city2city.ru/cheboksary-vasilsursk;трансфер {city_from} {city_to};трансфер Чебоксары рабочий посёлок Васильсурск;0;;0;;0;;0
Чебоксары;рабочий посёлок Васильсурск;https://city2city.ru/cheboksary-vasilsursk;межгород {city_from} {city_to};межгород Чебоксары рабочий посёлок Васильсурск;0;;0;;0;;0
Чебоксары;рабочий посёлок Васильсурск;https://city2city.ru/cheboksary-vasilsursk;такси {city_from} {city_to} цена;такси Чебоксары рабочий посёлок Васильсурск цена;0;;0;;0;;0
Чебоксары;Волжск;https://city2city.ru/cheboksary-volzhsk;такси {city_from} {city_to};такси Чебоксары Волжск;7;;0;;0;;0
Чебоксары;Волжск;https://city2city.ru/cheboksary-volzhsk;трансфер {city_from} {city_to};трансфер Чебоксары Волжск;0;;0;;0;;0
Чебоксары;Волжск;https://city2city.ru/cheboksary-volzhsk;межгород {city_from} {city_to};межгород Чебоксары Волжск;0;;0;;0;;0
Чебоксары;Волжск;https://city2city.ru/cheboksary-volzhsk;такси {city_from} {city_to} цена;такси Чебоксары Волжск цена;0;;0;;0;;0
Чебоксары;поселок городского типа Воротынец;https://city2city.ru/cheboksary-vorotynecz;такси {city_from} {city_to};такси Чебоксары поселок городского типа Воротынец;0;;0;;0;;0
Чебоксары;поселок городского типа Воротынец;https://city2city.ru/cheboksary-vorotynecz;трансфер {city_from} {city_to};трансфер Чебоксары поселок городского типа Воротынец;0;;0;;0;;0
Чебоксары;поселок городского типа Воротынец;https://city2city.ru/cheboksary-vorotynecz;межгород {city_from} {city_to};межгород Чебоксары поселок городского типа Воротынец;0;;0;;0;;0
Чебоксары;поселок городского типа Воротынец;https://city2city.ru/cheboksary-vorotynecz;такси {city_from} {city_to} цена;такси Чебоксары поселок городского типа Воротынец цена;0;;0;;0;;0
Чебоксары;Ядрин;https://city2city.ru/cheboksary-yadrin;такси {city_from} {city_to};такси Чебоксары Ядрин;6;;0;;0;;0
Чебоксары;Ядрин;https://city2city.ru/cheboksary-yadrin;трансфер {city_from} {city_to};трансфер Чебоксары Ядрин;0;;0;;0;;0
Чебоксары;Ядрин;https://city2city.ru/cheboksary-yadrin;межгород {city_from} {city_to};межгород Чебоксары Ядрин;0;;0;;0;;0
Чебоксары;Ядрин;https://city2city.ru/cheboksary-yadrin;такси {city_from} {city_to} цена;такси Чебоксары Ядрин цена;3;;0;;0;;0
Чебоксары;Яранск;https://city2city.ru/cheboksary-yaransk;такси {city_from} {city_to};такси Чебоксары Яранск;0;;0;;0;;0
Чебоксары;Яранск;https://city2city.ru/cheboksary-yaransk;трансфер {city_from} {city_to};трансфер Чебоксары Яранск;0;;0;;0;;0
Чебоксары;Яранск;https://city2city.ru/cheboksary-yaransk;межгород {city_from} {city_to};межгород Чебоксары Яранск;0;;0;;0;;0
Чебоксары;Яранск;https://city2city.ru/cheboksary-yaransk;такси {city_from} {city_to} цена;такси Чебоксары Яранск цена;0;;0;;0;;0
Чебоксары;посёлок городского типа Юрино;https://city2city.ru/cheboksary-yurino;такси {city_from} {city_to};такси Чебоксары посёлок городского типа Юрино;0;;0;;0;;0
Чебоксары;посёлок городского типа Юрино;https://city2city.ru/cheboksary-yurino;трансфер {city_from} {city_to};трансфер Чебоксары посёлок городского типа Юрино;0;;0;;0;;0
Чебоксары;посёлок городского типа Юрино;https://city2city.ru/cheboksary-yurino;межгород {city_from} {city_to};межгород Чебоксары посёлок городского типа Юрино;0;;0;;0;;0
Чебоксары;посёлок городского типа Юрино;https://city2city.ru/cheboksary-yurino;такси {city_from} {city_to} цена;такси Чебоксары посёлок городского типа Юрино цена;0;;0;;0;;0
