url,gorod1,gorod2,freq,price,position_display,total_competition,federal_count,regional_count,monthly_revenue,composite_score,freq_score,price_score,competition_score,position_score,segment
https://city2city.ru/samara-kumertau.html,Самара,Кумертау,2,16000,not ranking,19,1,18,1600.0,48.70603968907972,0.004891291056274304,87.23110405228836,34.48275862068965,100.0,DIRECT_LOW
https://city2city.ru/ufa-kogalym.html,Уфа,Когалым,1,54000,not ranking,23,1,22,2700.0,48.68672870545517,0.002445645528137152,98.19176678015025,20.689655172413794,100.0,DIRECT_LOW
https://city2city.ru/chelyabinsk-krasnogorsk.html,Челябинск,Красногорск,7,53000,#1,7,1,6,18550.0,48.684238940213405,0.017119518696960063,98.02333326226407,75.86206896551724,45.0,DIRECT_LOW
https://city2city.ru/novosibirsk-rubtsovsk.html,Новосибирск,Рубцовск,34,15500,not ranking,19,1,18,26350.0,48.66191279244666,0.08315194795666316,86.94503154609556,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/saransk-berezniki.html,Саранск,Березники,9,38500,not ranking,22,2,20,17325.0,48.62107662533869,0.022010809753234366,95.143146540114,24.13793103448276,100.0,DIRECT_TEST
https://city2city.ru/kirov-vyatskie-polyany.html,Киров,Вятские Поляны,300,10000,not ranking,18,2,16,150000.0,48.59204782079549,0.7336936584411455,82.99619257515747,37.93103448275862,100.0,SEO_INVEST_DIRECT
https://city2city.ru/ufa-samara.html,Уфа,Самара,200,14000,not ranking,19,1,18,140000.0,48.574726877852314,0.4891291056274304,86.02791986697912,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/krasnoyarsk-mariinsk.html,Красноярск,Мариинск,5,11000,not ranking,18,3,15,2750.0,48.554226815392695,0.01222822764068576,83.85496015666692,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/kursk-rossosh.html,Курск,Россошь,3,11000,not ranking,18,1,17,1650.0,48.552514863523,0.007336936584411456,83.85496015666692,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/irkutsk-novosibirsk.html,Иркутск,Новосибирск,39,55000,#2,6,1,5,107250.0,48.48472944108603,0.09538017559734892,98.35710965643888,79.3103448275862,40.0,DIRECT_TEST
https://city2city.ru/kurgan-sibaj.html,Курган,Сибай,3,19500,not ranking,20,1,19,2925.0,48.46287207593233,0.007336936584411456,89.0136303856146,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/svo-taxi-rossosh-kursk.html,Россошь,Курск,3,10500,not ranking,18,1,17,1575.0,48.4477254950191,0.007336936584411456,83.43580268265131,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/moskva-zelenokumsk.html,Москва,Зеленокумск,1,48500,not ranking,23,2,21,2425.0,48.44473980497847,0.002445645528137152,97.22381117824344,20.689655172413794,100.0,DIRECT_LOW
https://city2city.ru/blagoveshhensk-nerjungri.html,Благовещенск,Нерюнгри,24,29400,#2,4,1,3,35280.0,48.440236185018605,0.05869549267529165,92.71325380894969,86.20689655172414,40.0,DIRECT_TEST
https://city2city.ru/ufa-novorossijsk.html,Уфа,Новороссийск,3,65500,not ranking,24,0,24,9825.0,48.43371260041196,0.007336936584411456,99.9314752421538,17.241379310344826,100.0,DIRECT_LOW
https://city2city.ru/novosibirsk-mezhdurechensk.html,Новосибирск,Междуреченск,18,14000,not ranking,19,1,18,12600.0,48.41893925770997,0.04402161950646873,86.02791986697912,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/novosibirsk-kupino.html,Новосибирск,Купино,12,14000,not ranking,19,1,18,8400.0,48.41380340210089,0.029347746337645825,86.02791986697912,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/kursk-boguchar.html,Курск,Богучар,6,14000,not ranking,19,1,18,4200.0,48.4086675464918,0.014673873168822913,86.02791986697912,34.48275862068965,100.0,DIRECT_LOW
https://city2city.ru/moskva-tujmazy.html,Москва,Туймазы,6,35000,not ranking,22,1,21,10500.0,48.40380217554397,0.014673873168822913,94.28432045215334,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/kursk-manturovo.html,Курск,Мантурово,2,34500,not ranking,22,2,20,3450.0,48.36796461917389,0.004891291056274304,94.15466584163057,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/irkutsk-severobajkalsk.html,Иркутск,Северобайкальск,40,24600,#1,5,0,5,49200.0,48.362738450724365,0.09782582112548607,91.10710110159765,82.75862068965517,45.0,DIRECT_TEST
https://city2city.ru/xanty-mansijsk-ufa.html,Ханты-Мансийск,Уфа,3,46500,not ranking,23,1,22,6975.0,48.35158606076341,0.007336936584411456,96.84434839390443,20.689655172413794,100.0,DIRECT_LOW
https://city2city.ru/blagoveshhensk-chita.html,Благовещенск,Чита,5,45600,#1,7,0,7,11400.0,48.343752153510636,0.01222822764068576,96.6682339229318,75.86206896551724,45.0,DIRECT_LOW
https://city2city.ru/svo-taxi-millerovo-donetsk.html,Миллерово,Донецк,7,10000,not ranking,18,1,17,3500.0,48.341246871885026,0.017119518696960063,82.99619257515747,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/syktyvkar-koryazhma.html,Сыктывкар,Коряжма,1,10000,not ranking,18,2,16,500.0,48.336111016275936,0.002445645528137152,82.99619257515747,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/nizhnij-novgorod-kumertau.html,Нижний Новгород,Кумертау,1,33600,not ranking,22,1,21,1680.0,48.30756221629137,0.002445645528137152,93.9164801338399,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/kurgan-moskva.html,Курган,Москва,5,61500,not ranking,24,1,23,15375.0,48.29347276193748,0.01222822764068576,99.3636680807771,17.241379310344826,100.0,DIRECT_LOW
https://city2city.ru/ekaterinburg-troiczk.html,Екатеринбург,Троицк,7,51000,#2,6,0,6,17850.0,48.28723991058072,0.017119518696960063,97.67671645407819,79.3103448275862,40.0,DIRECT_LOW
https://city2city.ru/krasnoyarsk-minusinsk.html,Красноярск,Минусинск,32,13000,not ranking,19,2,17,20800.0,48.26398672410243,0.07826065690038886,85.36017508019746,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/perm-oktyabrskij-respublika-bashkortostan.html,Пермь,Октябрьский,21,17500,not ranking,20,2,18,18375.0,48.23451200641384,0.05135855609088019,88.03855984023157,31.034482758620683,100.0,DIRECT_TEST
https://city2city.ru/nizhnij-novgorod-simferopol.html,Нижний Новгород,Симферополь,1,59500,not ranking,24,1,23,2975.0,48.215571411411524,0.002445645528137152,99.06575829363085,17.241379310344826,100.0,DIRECT_LOW
https://city2city.ru/volgograd-krasnoslobodsk.html,Волгоград,Краснослободск,11,23500,not ranking,21,3,18,12925.0,48.2003811903416,0.02690210080950867,90.69489630299171,27.58620689655173,100.0,DIRECT_TEST
https://city2city.ru/volgograd-tolyatti.html,Волгоград,Тольятти,3,23500,not ranking,21,1,20,3525.0,48.19353338286282,0.007336936584411456,90.69489630299171,27.58620689655173,100.0,DIRECT_LOW
https://city2city.ru/novosibirsk-zmeinogorsk.html,Новосибирск,Змеиногорск,6,17000,not ranking,20,1,19,5100.0,48.15637376017344,0.014673873168822913,87.77736541136085,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/ufa-ekaterinburg.html,Уфа,Екатеринбург,172,15800,not ranking,20,1,19,135880.0,48.13356504390928,0.4206510308395901,87.11776252556514,31.034482758620683,100.0,DIRECT_TEST
https://city2city.ru/nizhnij-novgorod-adler.html,Нижний Новгород,Адлер,1,56000,not ranking,24,1,23,2800.0,48.079000156204515,0.002445645528137152,98.5194732728028,17.241379310344826,100.0,DIRECT_LOW
https://city2city.ru/kirov-tolyatti.html,Киров,Тольятти,4,22000,not ranking,21,1,20,4400.0,48.04580744555918,0.009782582112548607,90.10056865003776,27.58620689655173,100.0,DIRECT_LOW
https://city2city.ru/ufa-sibaj.html,Уфа,Сибай,721,12300,not ranking,20,1,19,443415.0,48.03941753156067,1.7633104257868866,84.86144932324451,31.034482758620683,100.0,SEO_INVEST_DIRECT
https://city2city.ru/moskva-doneczk-rostovskaya-oblast.html,Москва,Донецк,818,29500,not ranking,23,1,22,1206550.0,48.02408203909121,2.0005380420161902,92.74385075961116,20.689655172413794,100.0,SEO_INVEST_DIRECT
https://city2city.ru/kirov-lyudinovo.html,Киров,Людиново,8,40000,not ranking,23,1,22,16000.0,48.01666706863239,0.019565164225097215,95.48755290668339,20.689655172413794,100.0,DIRECT_TEST
https://city2city.ru/voronezh-yalta.html,Воронеж,Ялта,2,39500,not ranking,23,0,23,3950.0,47.98319476208151,0.004891291056274304,95.37420710291624,20.689655172413794,100.0,DIRECT_LOW
https://city2city.ru/tomsk-sharypovo.html,Томск,Шарыпово,16,11500,not ranking,19,2,17,9200.0,47.97411828624901,0.03913032845019443,84.25548378861404,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/irkutsk-bodajbo.html,Иркутск,Бодайбо,27,43800,#2,6,0,6,59130.0,47.961512800805686,0.0660324292597031,96.30532994019019,79.3103448275862,40.0,DIRECT_TEST
https://city2city.ru/ufa-perm.html,Уфа,Пермь,97,15000,not ranking,20,1,19,72750.0,47.9523208610656,0.23722761622930372,86.64957857464482,31.034482758620683,100.0,DIRECT_TEST
https://city2city.ru/samara-orsk.html,Самара,Орск,10,21000,not ranking,21,0,21,10500.0,47.94614905720907,0.02445645528137152,89.68139167420098,27.58620689655173,100.0,DIRECT_TEST
https://city2city.ru/mariupol-stavropol.html,Мариуполь,Ставрополь,1,15500,not ranking,20,1,19,775.0,47.94401041418288,0.002445645528137152,86.94503154609556,31.034482758620683,100.0,DIRECT_LOW
